population,image_index,image_id,class_index,snr_db,seed,family,mode,arm,header_accepted,body_crc_accepted,header_false_acceptance,header_fields_correct,payload_bits_correct,source_complete,source_correct,accepted_correct,source_bit_error_rate,candidate_prefix_scales,receiver_label,arithmetic_padding_reads,source_error,image_index_in_archive,prefix_sha256,source_pixels_sha256,received_sha256,transmitted_sha256,raw_payload_bits,actual_payload_bits,attempted_arithmetic_bits,arithmetic_length_field,raw_fallback,header_uses,data_uses,complex_uses,total_energy,header_payload_bits,header_crc_bits,header_tail_bits,header_coded_bits,data_crc_bits,data_tail_bits,data_mother_coded_bits,data_coded_bits,data_information_rate,psnr_db,lpips,dino
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,1.0,2002,raw,9,raw_m9,1,0,0,1,0,1,0,0,0.4724842767295597,9,791,0,,6,f0cbff227b5ec4cf796489b081942ed03b6c9216abccc07b25f7f8d5156e4378,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,a5b4cba8390f1ff7a773c0e812c39a389261e0650dacbc56b1df9c9d21fb9ee6,c52715a2c3e52aad5eb0790222871ff8147bb41b67005ccf1fb394aee6f4e1c2,5088,5088,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,10220,5984,0.8539438502673797,10.01874828338623,0.8506911396980286,-0.050080399960279465
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,1.0,2002,arithmetic,7,arithmetic_m7,1,1,0,1,1,1,1,1,0.0,7,791,30,,0,c56680a12303dac5f86bc810a00dc9f3422f2cc3ca9494104311da5b908a5fed,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,f4523fdeb4b384bd0cf2b752a55471999f244f28db9b5f27cc62489108aab145,da8bc4f6ac028bf993aadbd00ede7b73a768451b4ffe8704c4a35dd313aebd11,1860,1368,1368,1368,False,94,2966,3060,6120.0,25,16,6,188,16,6,2780,5932,0.23432231962238706,17.20680809020996,0.1856212168931961,0.8845785856246948
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,1.0,2002,arithmetic,8,arithmetic_m8,1,0,0,1,0,1,0,0,0.39477124183006534,8,791,276,,7,1a60bbc1c0bbbeb164ae09305d929a915d3fd05eb47d5e0e4abcda8fe9b76a66,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,02647200964b570d4c8aba7592b654c5bc296864f118d123e8e6f06f23a78c7c,da04bfa7089201dcb4f3c6c3c366d833c741a057c280faa3a5add9defdd40d15,3060,2120,2120,2120,False,94,2966,3060,6120.0,25,16,6,188,16,6,4284,5932,0.36109238031018204,14.800734519958496,0.39805084466934204,0.39845651388168335
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,1.0,2002,arithmetic,9,arithmetic_m9,1,0,0,1,0,1,0,0,0.4956761006289308,9,791,381,,8,015f43033278ac14a8ee949a40e76eea839808ba1881c2290af896eea55f36f2,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,4ddce4cd0fe3e1cfd5fb738ca418e5baa294e77a6d7d3b1d3edb310d33c0051a,30d5e03fd7407cb1939b2059ddf6f154537dbfd27fde36ffce99c8b616b1af8a,5088,3417,3417,3417,False,94,2966,3060,6120.0,25,16,6,188,16,6,6878,5932,0.5797370195549562,12.642715454101562,0.5950542092323303,0.2990773618221283
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,1.0,2003,raw,7,raw_m7,1,1,0,1,1,1,1,1,0.0,7,791,0,,0,c56680a12303dac5f86bc810a00dc9f3422f2cc3ca9494104311da5b908a5fed,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,3c66a97b74bb327a7eae0489f41b7ac275009e86dcd33a21c30d2938fa98f3ad,b3453c226dbd90796eb6748fc3ab37f8201e4cb74489d57c857fb749fc85d55a,1860,1860,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,3764,5984,0.3145053475935829,17.20680809020996,0.1856212168931961,0.8845785856246948
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,1.0,2003,raw,8,raw_m8,1,0,0,1,0,1,0,0,0.05,8,791,0,,9,77983def53805aa7026a1746df535b747370e9ff9b5cc8209fb0bbb46fb6b3e2,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,f6810e8897fafa6d4ab541b98f89d4d27fe8f1560cf43254b3a567806d4b4689,71274440b8220d1d727f6aff62a0a5a7b96337339ad7af48a7f368bcbf2e6fa8,3060,3060,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,6164,5984,0.5150401069518716,17.10372543334961,0.18974290788173676,0.9017640352249146
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,1.0,2003,raw,9,raw_m9,1,0,0,1,0,1,0,0,0.4722877358490566,9,791,0,,10,45517eb5469f530302cb1ebae279eeb64e69d18ab65f0dd47a1d3b3a1ed8543b,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,a06910b0ad97df955f953fac8da2133b1ee1a7d8bcfe857297d03a2a9d9d2b9e,c52715a2c3e52aad5eb0790222871ff8147bb41b67005ccf1fb394aee6f4e1c2,5088,5088,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,10220,5984,0.8539438502673797,8.789275169372559,0.8740848898887634,0.06864029169082642
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,1.0,2003,arithmetic,7,arithmetic_m7,1,1,0,1,1,1,1,1,0.0,7,791,30,,0,c56680a12303dac5f86bc810a00dc9f3422f2cc3ca9494104311da5b908a5fed,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,7d06ee0ce445e8b861761570205b04f3f6a82d27feb8143a40d6094f2e8c43eb,da8bc4f6ac028bf993aadbd00ede7b73a768451b4ffe8704c4a35dd313aebd11,1860,1368,1368,1368,False,94,2966,3060,6120.0,25,16,6,188,16,6,2780,5932,0.23432231962238706,17.20680809020996,0.1856212168931961,0.8845785856246948
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,1.0,2003,arithmetic,8,arithmetic_m8,1,0,0,1,0,1,0,0,0.03169934640522876,8,791,59,,11,fb1bf33edc8d8de6e1c7001ce6dc7c9781598c241b7b2a4dbe8102edaf570057,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,915aae3aa4f886eaf3cd3214071c0f9393b28f80bcb80df973c0a9ffba899638,da04bfa7089201dcb4f3c6c3c366d833c741a057c280faa3a5add9defdd40d15,3060,2120,2120,2120,False,94,2966,3060,6120.0,25,16,6,188,16,6,4284,5932,0.36109238031018204,17.048568725585938,0.16352756321430206,0.9151835441589355
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,1.0,2003,arithmetic,9,arithmetic_m9,1,0,0,1,0,1,0,0,0.47779088050314467,9,791,734,,12,0e388d9dd793e9665032c7b846b3b8215aed37573c852323e92248472a5175ab,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,fded6dcfee445eb652e044153f979dc131282f56e9f9bf636eb88a45cff58911,30d5e03fd7407cb1939b2059ddf6f154537dbfd27fde36ffce99c8b616b1af8a,5088,3417,3417,3417,False,94,2966,3060,6120.0,25,16,6,188,16,6,6878,5932,0.5797370195549562,13.913736343383789,0.6365982294082642,0.2624853849411011
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,4.0,2001,raw,7,raw_m7,1,1,0,1,1,1,1,1,0.0,7,791,0,,0,c56680a12303dac5f86bc810a00dc9f3422f2cc3ca9494104311da5b908a5fed,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,97dabc8c5f2212ece6854e8405009f391ea85d01eed876cca9917c6941094021,b3453c226dbd90796eb6748fc3ab37f8201e4cb74489d57c857fb749fc85d55a,1860,1860,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,3764,5984,0.3145053475935829,17.20680809020996,0.1856212168931961,0.8845785856246948
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,4.0,2001,raw,8,raw_m8,1,1,0,1,1,1,1,1,0.0,8,791,0,,3,4662abcc2cdf945d2d893ac7ca84927315f9be1001fcdfe1b9fd5d1862b3020c,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,5a981ba42e6ed28ca53992a561a608fd59559bdfa35d36f35daa117421fcf2d3,71274440b8220d1d727f6aff62a0a5a7b96337339ad7af48a7f368bcbf2e6fa8,3060,3060,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,6164,5984,0.5150401069518716,17.27348518371582,0.1695011854171753,0.8670785427093506
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,4.0,2001,raw,9,raw_m9,1,0,0,1,0,1,0,0,0.24017295597484276,9,791,0,,13,7dcb1d7ad2c2d545054dee1756f07159fb023d902a36de7ceeb687356c127714,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,13a630959b44efe25492d45aaa0d768d2b66b37e8a807627d3d5b0515965c179,c52715a2c3e52aad5eb0790222871ff8147bb41b67005ccf1fb394aee6f4e1c2,5088,5088,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,10220,5984,0.8539438502673797,13.567434310913086,0.5958646535873413,0.18282270431518555
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,4.0,2001,arithmetic,7,arithmetic_m7,1,1,0,1,1,1,1,1,0.0,7,791,30,,0,c56680a12303dac5f86bc810a00dc9f3422f2cc3ca9494104311da5b908a5fed,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,76cea1b7b5021f88007685d801226981f6b4497265cac0d8f88b37b4fcd715e8,da8bc4f6ac028bf993aadbd00ede7b73a768451b4ffe8704c4a35dd313aebd11,1860,1368,1368,1368,False,94,2966,3060,6120.0,25,16,6,188,16,6,2780,5932,0.23432231962238706,17.20680809020996,0.1856212168931961,0.8845785856246948
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,4.0,2001,arithmetic,8,arithmetic_m8,1,1,0,1,1,1,1,1,0.0,8,791,30,,3,4662abcc2cdf945d2d893ac7ca84927315f9be1001fcdfe1b9fd5d1862b3020c,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,836a3c12a44b61801aec024764dfb202b2a9e0366b402c0afbba2ec9e134a8b1,da04bfa7089201dcb4f3c6c3c366d833c741a057c280faa3a5add9defdd40d15,3060,2120,2120,2120,False,94,2966,3060,6120.0,25,16,6,188,16,6,4284,5932,0.36109238031018204,17.27348518371582,0.1695011854171753,0.8670785427093506
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,4.0,2001,arithmetic,9,arithmetic_m9,1,0,0,1,0,1,0,0,0.3516116352201258,9,791,59,,14,c407bb83995011ddb75ce9bf5f43410f380cb2e9a3186c9c08cd582d9f31d3fa,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,a377df5a062c7ff68dd739d0688f1a60afb756df4d10a92c573bec116d30bd7c,30d5e03fd7407cb1939b2059ddf6f154537dbfd27fde36ffce99c8b616b1af8a,5088,3417,3417,3417,False,94,2966,3060,6120.0,25,16,6,188,16,6,6878,5932,0.5797370195549562,15.918037414550781,0.24060995876789093,0.7897600531578064
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,4.0,2002,raw,7,raw_m7,1,1,0,1,1,1,1,1,0.0,7,791,0,,0,c56680a12303dac5f86bc810a00dc9f3422f2cc3ca9494104311da5b908a5fed,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,3e6db26b7a2d0d6da033724ea03f7755e5ab94cce7e3ae646fec44f4bf453bc8,b3453c226dbd90796eb6748fc3ab37f8201e4cb74489d57c857fb749fc85d55a,1860,1860,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,3764,5984,0.3145053475935829,17.20680809020996,0.1856212168931961,0.8845785856246948
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,4.0,2002,raw,8,raw_m8,1,1,0,1,1,1,1,1,0.0,8,791,0,,3,4662abcc2cdf945d2d893ac7ca84927315f9be1001fcdfe1b9fd5d1862b3020c,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,731081d427dbeaaafa2a2a0a5d9da37336465bc79a34bc226992ed14d768141a,71274440b8220d1d727f6aff62a0a5a7b96337339ad7af48a7f368bcbf2e6fa8,3060,3060,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,6164,5984,0.5150401069518716,17.27348518371582,0.1695011854171753,0.8670785427093506
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,4.0,2002,raw,9,raw_m9,1,0,0,1,0,1,0,0,0.25275157232704404,9,791,0,,15,2ffc80955c5e5e5bc65b48603484a6947d574adcdc368f5432fde0da055d8b8b,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,9215c0a64216ff3b18fa43eb491b63417a7f8766e5b1b3a8ea8636d65e6b0c2a,c52715a2c3e52aad5eb0790222871ff8147bb41b67005ccf1fb394aee6f4e1c2,5088,5088,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,10220,5984,0.8539438502673797,13.749454498291016,0.6696581244468689,0.12248442322015762
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,4.0,2002,arithmetic,7,arithmetic_m7,1,1,0,1,1,1,1,1,0.0,7,791,30,,0,c56680a12303dac5f86bc810a00dc9f3422f2cc3ca9494104311da5b908a5fed,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,f0728b54cddad5b6804d1346ede8a9739264a787a0edb050458196a5cf73591f,da8bc4f6ac028bf993aadbd00ede7b73a768451b4ffe8704c4a35dd313aebd11,1860,1368,1368,1368,False,94,2966,3060,6120.0,25,16,6,188,16,6,2780,5932,0.23432231962238706,17.20680809020996,0.1856212168931961,0.8845785856246948
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,4.0,2002,arithmetic,8,arithmetic_m8,1,1,0,1,1,1,1,1,0.0,8,791,30,,3,4662abcc2cdf945d2d893ac7ca84927315f9be1001fcdfe1b9fd5d1862b3020c,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,ca48e8b0e28b763155996b6ca2b5a5dad360f64532252f49c25410fafef0c017,da04bfa7089201dcb4f3c6c3c366d833c741a057c280faa3a5add9defdd40d15,3060,2120,2120,2120,False,94,2966,3060,6120.0,25,16,6,188,16,6,4284,5932,0.36109238031018204,17.27348518371582,0.1695011854171753,0.8670785427093506
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,4.0,2002,arithmetic,9,arithmetic_m9,1,1,0,1,1,1,1,1,0.0,9,791,30,,16,13e6dbc9abbf739aab55aaf80bfa5ba83b28c7999cc5ce2e212200ce6aa6ca21,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,fff69dda45ca2b1031bc3e0d74a43f2890cb0167791fe45390eca2d8ac9cd89e,30d5e03fd7407cb1939b2059ddf6f154537dbfd27fde36ffce99c8b616b1af8a,5088,3417,3417,3417,False,94,2966,3060,6120.0,25,16,6,188,16,6,6878,5932,0.5797370195549562,18.32126808166504,0.12986837327480316,0.9515142440795898
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,4.0,2003,raw,7,raw_m7,1,1,0,1,1,1,1,1,0.0,7,791,0,,0,c56680a12303dac5f86bc810a00dc9f3422f2cc3ca9494104311da5b908a5fed,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,32d047c3473c07016486becc1682429a97ab93f3ccb117a0d1f62f2ca6b5c8a4,b3453c226dbd90796eb6748fc3ab37f8201e4cb74489d57c857fb749fc85d55a,1860,1860,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,3764,5984,0.3145053475935829,17.20680809020996,0.1856212168931961,0.8845785856246948
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,4.0,2003,raw,8,raw_m8,1,1,0,1,1,1,1,1,0.0,8,791,0,,3,4662abcc2cdf945d2d893ac7ca84927315f9be1001fcdfe1b9fd5d1862b3020c,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,b3a3ce2c5e12da51e2d01d5a74d0aa214127ff25b8184a6eb19f31f2f8d37578,71274440b8220d1d727f6aff62a0a5a7b96337339ad7af48a7f368bcbf2e6fa8,3060,3060,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,6164,5984,0.5150401069518716,17.27348518371582,0.1695011854171753,0.8670785427093506
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,4.0,2003,raw,9,raw_m9,1,0,0,1,0,1,0,0,0.25687893081761004,9,791,0,,17,465716b21cd15ce92308735a4c501f79b4183b76cfcf0ddb8630548068ee90b5,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,fdb22ed8da36bf9d824acb4bfc7630161cb4fb79e21127d4eeac79bd4943131e,c52715a2c3e52aad5eb0790222871ff8147bb41b67005ccf1fb394aee6f4e1c2,5088,5088,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,10220,5984,0.8539438502673797,14.104037284851074,0.6285719275474548,0.08076607435941696
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,4.0,2003,arithmetic,7,arithmetic_m7,1,1,0,1,1,1,1,1,0.0,7,791,30,,0,c56680a12303dac5f86bc810a00dc9f3422f2cc3ca9494104311da5b908a5fed,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,f7f02f25f08802ac270a6ebdb435e3a80296b2704a7ab5b2c35de71c6beccf11,da8bc4f6ac028bf993aadbd00ede7b73a768451b4ffe8704c4a35dd313aebd11,1860,1368,1368,1368,False,94,2966,3060,6120.0,25,16,6,188,16,6,2780,5932,0.23432231962238706,17.20680809020996,0.1856212168931961,0.8845785856246948
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,4.0,2003,arithmetic,8,arithmetic_m8,1,1,0,1,1,1,1,1,0.0,8,791,30,,3,4662abcc2cdf945d2d893ac7ca84927315f9be1001fcdfe1b9fd5d1862b3020c,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,4cae60fd6535744d421c266d42b1f4b82c0e619eeedb3ddd60fbc86549b8d421,da04bfa7089201dcb4f3c6c3c366d833c741a057c280faa3a5add9defdd40d15,3060,2120,2120,2120,False,94,2966,3060,6120.0,25,16,6,188,16,6,4284,5932,0.36109238031018204,17.27348518371582,0.1695011854171753,0.8670785427093506
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,4.0,2003,arithmetic,9,arithmetic_m9,1,1,0,1,1,1,1,1,0.0,9,791,30,,16,13e6dbc9abbf739aab55aaf80bfa5ba83b28c7999cc5ce2e212200ce6aa6ca21,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,26f4ee7a99f720b6f9700145bd362c77ac6109292fc7d79bea79ccde9045939f,30d5e03fd7407cb1939b2059ddf6f154537dbfd27fde36ffce99c8b616b1af8a,5088,3417,3417,3417,False,94,2966,3060,6120.0,25,16,6,188,16,6,6878,5932,0.5797370195549562,18.32126808166504,0.12986837327480316,0.9515142440795898
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,5.0,2001,raw,7,raw_m7,1,1,0,1,1,1,1,1,0.0,7,791,0,,0,c56680a12303dac5f86bc810a00dc9f3422f2cc3ca9494104311da5b908a5fed,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,c55ad13ebbde3b6dfb54c2f7fef8f7aa4a2aa4258d161e4d6718fcbcb8e4342c,b3453c226dbd90796eb6748fc3ab37f8201e4cb74489d57c857fb749fc85d55a,1860,1860,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,3764,5984,0.3145053475935829,17.20680809020996,0.1856212168931961,0.8845785856246948
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,5.0,2001,raw,8,raw_m8,1,1,0,1,1,1,1,1,0.0,8,791,0,,3,4662abcc2cdf945d2d893ac7ca84927315f9be1001fcdfe1b9fd5d1862b3020c,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,0a1b784e05688e092bca171da221feeccc7476c1073fce79dd1c63a5230557cc,71274440b8220d1d727f6aff62a0a5a7b96337339ad7af48a7f368bcbf2e6fa8,3060,3060,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,6164,5984,0.5150401069518716,17.27348518371582,0.1695011854171753,0.8670785427093506
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,5.0,2001,raw,9,raw_m9,1,0,0,1,0,1,0,0,0.1228380503144654,9,791,0,,18,1cb41e9106756691e193b30b41ec99f539b8254ec2da75d85ff6041817f5b255,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,7f5df9288aac8a555c56f174366e61e8b39e8111d63af552361f488b070e35c6,c52715a2c3e52aad5eb0790222871ff8147bb41b67005ccf1fb394aee6f4e1c2,5088,5088,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,10220,5984,0.8539438502673797,16.124439239501953,0.3390752971172333,0.5514612197875977
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,5.0,2001,arithmetic,7,arithmetic_m7,1,1,0,1,1,1,1,1,0.0,7,791,30,,0,c56680a12303dac5f86bc810a00dc9f3422f2cc3ca9494104311da5b908a5fed,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,31c68e479510e4403d0deb375f526d57b60aaea67735d33fe43d8c869ab3b67e,da8bc4f6ac028bf993aadbd00ede7b73a768451b4ffe8704c4a35dd313aebd11,1860,1368,1368,1368,False,94,2966,3060,6120.0,25,16,6,188,16,6,2780,5932,0.23432231962238706,17.20680809020996,0.1856212168931961,0.8845785856246948
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,5.0,2001,arithmetic,8,arithmetic_m8,1,1,0,1,1,1,1,1,0.0,8,791,30,,3,4662abcc2cdf945d2d893ac7ca84927315f9be1001fcdfe1b9fd5d1862b3020c,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,93a90f96beb4ec4f3d06a68d88cc2cc18b2f119e672cc21f1d78ec6e4154fe01,da04bfa7089201dcb4f3c6c3c366d833c741a057c280faa3a5add9defdd40d15,3060,2120,2120,2120,False,94,2966,3060,6120.0,25,16,6,188,16,6,4284,5932,0.36109238031018204,17.27348518371582,0.1695011854171753,0.8670785427093506
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,5.0,2001,arithmetic,9,arithmetic_m9,1,1,0,1,1,1,1,1,0.0,9,791,30,,16,13e6dbc9abbf739aab55aaf80bfa5ba83b28c7999cc5ce2e212200ce6aa6ca21,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,4c3804d88ac45eacf07cda1c79c5f74fd1c01f4f15cc70838b6b804a24d1c2b4,30d5e03fd7407cb1939b2059ddf6f154537dbfd27fde36ffce99c8b616b1af8a,5088,3417,3417,3417,False,94,2966,3060,6120.0,25,16,6,188,16,6,6878,5932,0.5797370195549562,18.32126808166504,0.12986837327480316,0.9515142440795898
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,5.0,2002,raw,7,raw_m7,1,1,0,1,1,1,1,1,0.0,7,791,0,,0,c56680a12303dac5f86bc810a00dc9f3422f2cc3ca9494104311da5b908a5fed,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,b034abbd14942329517b3476fe747aa3ff390028d0af7ae208acadb9d5740616,b3453c226dbd90796eb6748fc3ab37f8201e4cb74489d57c857fb749fc85d55a,1860,1860,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,3764,5984,0.3145053475935829,17.20680809020996,0.1856212168931961,0.8845785856246948
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,5.0,2002,raw,8,raw_m8,1,1,0,1,1,1,1,1,0.0,8,791,0,,3,4662abcc2cdf945d2d893ac7ca84927315f9be1001fcdfe1b9fd5d1862b3020c,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,2bb0618781e80bb09fd47a4f46f60e9b1d5f1933da46ca790f33e8ca865df1df,71274440b8220d1d727f6aff62a0a5a7b96337339ad7af48a7f368bcbf2e6fa8,3060,3060,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,6164,5984,0.5150401069518716,17.27348518371582,0.1695011854171753,0.8670785427093506
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,5.0,2002,raw,9,raw_m9,1,0,0,1,0,1,0,0,0.10770440251572327,9,791,0,,19,c67f24291fe1a2c5e05bccd4f5c0a973f924cb70794f4981660c2768ed39f790,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,1e520c53647243fed0e020460c28a80cfbdbc4b9109ba04697d962743735e727,c52715a2c3e52aad5eb0790222871ff8147bb41b67005ccf1fb394aee6f4e1c2,5088,5088,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,10220,5984,0.8539438502673797,16.988224029541016,0.29856982827186584,0.8244150876998901
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,5.0,2002,arithmetic,7,arithmetic_m7,1,1,0,1,1,1,1,1,0.0,7,791,30,,0,c56680a12303dac5f86bc810a00dc9f3422f2cc3ca9494104311da5b908a5fed,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,a590d9b28e21b48c2984a9433a9aca4baa6e6a594e4afaf7ec32e45169f4710e,da8bc4f6ac028bf993aadbd00ede7b73a768451b4ffe8704c4a35dd313aebd11,1860,1368,1368,1368,False,94,2966,3060,6120.0,25,16,6,188,16,6,2780,5932,0.23432231962238706,17.20680809020996,0.1856212168931961,0.8845785856246948
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,5.0,2002,arithmetic,8,arithmetic_m8,1,1,0,1,1,1,1,1,0.0,8,791,30,,3,4662abcc2cdf945d2d893ac7ca84927315f9be1001fcdfe1b9fd5d1862b3020c,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,e82d29ffc0eceb8a31954a03ac3f423415d28bb2034ef1acea451616e6b77310,da04bfa7089201dcb4f3c6c3c366d833c741a057c280faa3a5add9defdd40d15,3060,2120,2120,2120,False,94,2966,3060,6120.0,25,16,6,188,16,6,4284,5932,0.36109238031018204,17.27348518371582,0.1695011854171753,0.8670785427093506
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,5.0,2002,arithmetic,9,arithmetic_m9,1,1,0,1,1,1,1,1,0.0,9,791,30,,16,13e6dbc9abbf739aab55aaf80bfa5ba83b28c7999cc5ce2e212200ce6aa6ca21,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,0cb6a2cef49ec0fc849a90cbcefd3c0643f7ed38c94d52e4129b49d8c31f7361,30d5e03fd7407cb1939b2059ddf6f154537dbfd27fde36ffce99c8b616b1af8a,5088,3417,3417,3417,False,94,2966,3060,6120.0,25,16,6,188,16,6,6878,5932,0.5797370195549562,18.32126808166504,0.12986837327480316,0.9515142440795898
